decade,year,genre,left_context,keyword,right_context,text,dm_code,confidence,reason,notes
1940,1940,TV/MOV,And a plate of raw carrots. That's all. - Back,so,"soon? - Forget something, old man? How would you like","  back. And a plate of raw carrots. That's all. - Back so soon? - Forget something, old man? How would you like to come",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV," Deluzy. Yes, madame? How old are you? Twenty-five, madame.",So,"young. - This way. Don't trouble, monsieur. I will find","  Deluzy. Yes, madame? How old are you? Twenty-five, madame. So young. - This way. Don't trouble, monsieur. I will find",1,high,DM: After sentence + So,
1940,1940,TV/MOV,"day you will leave us. Oh, I would not be",so,"foolish as that, monsieur. For as long as the children","  be that some day you will leave us. Oh, I would not be so foolish as that, monsieur. For as long as the children need me and",0,high,Result: so...that,
1940,1940,TV/MOV,carriage with you. - But... - Your mother's all right.,So,don't look so frightened. She asked me to tell you,  the carriage with you. - But... - Your mother's all right. So don't look so frightened. She asked me to tell you that she does,0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"night, Papa. May I thank you, monsieur? I enjoyed it",so,much. I'm glad you did. I must say that for,"  Good night, Papa. May I thank you, monsieur? I enjoyed it so much. I'm glad you did. I must say that for myself,",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,Ha-ha-ha. Berthe shows early signs of diplomacy. But it's not,so,"easy as all that. Is it, mademoiselle? No, it is","  old? Ha-ha-ha. Berthe shows early signs of diplomacy. But it's not so easy as all that. Is it, mademoiselle? No, it is not",0,high,Comparative: not so...as,
1940,1940,TV/MOV,talk to you by the hour if we could do,so,with calmness and sanity. - But it always ends the,"  , Frances. I would talk to you by the hour if we could do so with calmness and sanity. - But it always ends the same. - Wait",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,sister? - This is my house. I live here. -,So,what? ls that bad? - No. Bye. - Watch me,"  about, sister? - This is my house. I live here. - So what? ls that bad? - No. Bye. - Watch me do",1,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"This was the happiest day of my life. "" You're",so,excited. Wouldn't you like me to sit with you for,"  it? "" This was the happiest day of my life. "" You're so excited. Wouldn't you like me to sit with you for a while?",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"Fix Papa an apple. - Yes, Louise. - We were",so,unhappy you weren't with us. - Whatever made Mama change,"  monsieur. Fix Papa an apple. - Yes, Louise. - We were so unhappy you weren't with us. - Whatever made Mama change her mind?",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,island? Four years. Why? I was with her for seven.,So,I claim her on the basis of seniority. Got you,  the island? Four years. Why? I was with her for seven. So I claim her on the basis of seniority. Got you there. - You,1,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"a way out of this difficult situation. Monsieur, it is",so,simple. I will pack my trunk. That would be as,"  We must find a way out of this difficult situation. Monsieur, it is so simple. I will pack my trunk. That would be as unwise as it",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV," isn't anything I can tell anyone. Oh, I'm",so,afraid. So my little girl is growing up. I don't,"  isn't anything I can tell anyone. Oh, I'm so afraid. So my little girl is growing up. I don't want to grow up.",1,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,anything. Come tomorrow. Come at 2. You'll have the letter.,So,"you see, when you burst in here as late as","  anything. Come tomorrow. Come at 2. You'll have the letter. So you see, when you burst in here as late as this and threaten me",1,high,DM: After sentence + So,
1940,1940,TV/MOV,What? I don't care what Father did! I've never been,so,humiliated. I'm not going to stand it another minute. I'm,  ! What? I don't care what Father did! I've never been so humiliated. I'm not going to stand it another minute. I'm going,0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV, . - But... - Your mother's all right.,So,don't look so frightened. She asked me to tell you,  . - But... - Your mother's all right. So don't look so frightened. She asked me to tell you that she doesn't feel up to,1,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,He said he wanted just the right place. It was,so,"peaceful, so serene, so romantic. Nick's so thoughtful. - Is","  Nick picked it. He said he wanted just the right place. It was so peaceful, so serene, so romantic. Nick's so thoughtful. - Is",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,only thing I can do is annul the second marriage,so,you can marry this woman. I don't know what you're,  it seems to me the only thing I can do is annul the second marriage so you can marry this woman. I don't know what you're going to,1,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"Then he looked right away again with the oddest look,",so,"lonely. Mademoiselle, why doesn't Papa come to the nursery anymore?","  he saw us. Then he looked right away again with the oddest look, so lonely. Mademoiselle, why doesn't Papa come to the nursery anymore? Yes",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"she is most attractive. I mean, as a governess. I'm",so,excited I can hardly read my program. Now aren't you,"  , she is most attractive. I mean, as a governess. I'm so excited I can hardly read my program. Now aren't you glad I made",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"having been able to say a single word. Poor madame,",so,"good, so kind. It's that woman who's at the bottom","  's arms without having been able to say a single word. Poor madame, so good, so kind. It's that woman who's at the bottom of",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,Now I have only one gift to bestow upon you,so,"mark my words well. For once your choice is made,","  come to reward you. Now I have only one gift to bestow upon you so mark my words well. For once your choice is made, it can not",1,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,Tell me about Nicky. Handsome as ever? - I think,so.,"- Prosperous? - Oh, yes. Where is he now, still","  years. - Tell me about Nicky. Handsome as ever? - I think so. - Prosperous? - Oh, yes. Where is he now, still",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"mademoiselle, if only you cold see Melun now. It is",so,"beautiful there. Monsieur le Duc? Him, too, mademoiselle. I've","  . Oh, mademoiselle, if only you cold see Melun now. It is so beautiful there. Monsieur le Duc? Him, too, mademoiselle. I've",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,cover at the first clap of thunder. Don't you think,"so,",mademoiselle? She made me ride backwards all the way and,"  that runs to cover at the first clap of thunder. Don't you think so, mademoiselle? She made me ride backwards all the way and when I got",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,and see a good deal. I could tell you things.,So,"many things. - I am expected. - Follow me, mademoiselle.","  wash the windows and see a good deal. I could tell you things. So many things. - I am expected. - Follow me, mademoiselle. Everyone",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"My grandfather, the Baron Desportes, received his title from Napoleon.",So,"naturally, he is opposed to my associating myself in a","  Desportes? My grandfather, the Baron Desportes, received his title from Napoleon. So naturally, he is opposed to my associating myself in a household of such prominent",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,We never had anything like this. Even Papa was never,so,"gay. Yes, you take the flower, mademoiselle. Papa gave it","  before you came. We never had anything like this. Even Papa was never so gay. Yes, you take the flower, mademoiselle. Papa gave it to",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"as all that. Is it, mademoiselle? No, it is not",so,"easy as all that, monsieur. Happiness isn't a little cake","  easy as all that. Is it, mademoiselle? No, it is not so easy as all that, monsieur. Happiness isn't a little cake which we",0,high,Comparative: not so...as,
1940,1940,TV/MOV," better. But, mademoiselle, it's",so,hard to remember things that happened so long ago and,"  better. But, mademoiselle, it's so hard to remember things that happened so long ago and way over in England, not France. When I taught an",0,high,Intensifier: so + adj/adv,
1940,1940,TV/MOV,to reproach ourselves for during those seven years. No regrets?,So,"just make up your mind, old man. - I'll make","  we've nothing to reproach ourselves for during those seven years. No regrets? So just make up your mind, old man. - I'll make up my",1,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,""" this and "" monsieur "" that. And there's been",so,much I wanted to know about you. - What shall,"  been "" mademoiselle "" this and "" monsieur "" that. And there's been so much I wanted to know about you. - What shall I say? -",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,also. Perhaps you'll like it even better. This letter is,so,important to Mademoiselle Deluzy I must be sure that you,"  written another also. Perhaps you'll like it even better. This letter is so important to Mademoiselle Deluzy I must be sure that you are entirely pleased. """,0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,an age to love and suffer and face difficult problems.,So,it will not hurt you to learn that life is,  will be women of an age to love and suffer and face difficult problems. So it will not hurt you to learn that life is not always the pretty picture,1,high,DM: After sentence + So,
1940,1940,TV/MOV,"settled once and for all. Stephen! Stephen, this is Nick.",So,"this is Mr. Burkett? This is a pleasure, Mr. Arden.","  thing settled once and for all. Stephen! Stephen, this is Nick. So this is Mr. Burkett? This is a pleasure, Mr. Arden.",1,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"back from Melun. "" - Today is the 17th. -",So,"I see. Best dress and everything. Well, use the parlor,","  on our way back from Melun. "" - Today is the 17th. - So I see. Best dress and everything. Well, use the parlor, but",1,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV," 'm here, darling. There. We're all finished. That wasn't",so,"bad, was it, now? Poor little fellow. The treatment for","  'm here, darling. There. We're all finished. That wasn't so bad, was it, now? Poor little fellow. The treatment for diphtheria",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV," . - Good night, mademoiselle. Isabelle. Darling. Tears? I'm",so,"unhappy. Isabelle, you? - Why? - I don't know.","  . - Good night, mademoiselle. Isabelle. Darling. Tears? I'm so unhappy. Isabelle, you? - Why? - I don't know.",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,true. I beg you. Tell me. He couldn't. He was,so,gentle. I wish I could take you into a certain,"  true. I beg you. Tell me. He couldn't. He was so gentle. I wish I could take you into a certain room, mademoiselle.",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"- What happened, mademoiselle? Is anything wrong, mademoiselle? Papa seemed",so,strange. I'm afraid I have some bad news for you.,"  . - What happened, mademoiselle? Is anything wrong, mademoiselle? Papa seemed so strange. I'm afraid I have some bad news for you. Did Papa",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,this is where I would find monsieur. - He spends,so,"much time with the children. - He left, Mother. -","  because I was sure this is where I would find monsieur. - He spends so much time with the children. - He left, Mother. - He's",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"know. It isn't anything I can tell anyone. Oh, I'm",so,afraid. So my little girl is growing up. I don't,"  know. It isn't anything I can tell anyone. Oh, I'm so afraid. So my little girl is growing up. I don't want to",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"say "" don't move "" because this is a moment",so,full of understanding that I can't bear to see it,"  again, I might say "" don't move "" because this is a moment so full of understanding that I can't bear to see it come to an end",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV, he wanted just the right place. It was,so,"peaceful, so serene, so romantic. Nick's so thoughtful. - Isn't","  he wanted just the right place. It was so peaceful, so serene, so romantic. Nick's so thoughtful. - Isn't he, though? -",0,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV,"year I should have deserved to become your friend. Well,",so,much for that. Will you turn in your literature books,"  end of the year I should have deserved to become your friend. Well, so much for that. Will you turn in your literature books to page one?",0,high,Result: so...that,
1940,1940,TV/MOV,like it. - We knew you didn't have one. -,So,we bought it with our pocket money. - It's so,  you'll like it. - We knew you didn't have one. - So we bought it with our pocket money. - It's so beautiful. -,1,low,MANUAL REVIEW NEEDED,
1940,1940,TV/MOV," 's new, isn't it? Oh, I like that. I'm",so,"confused, I don't know where to begin. - Oh, by","  's new, isn't it? Oh, I like that. I'm so confused, I don't know where to begin. - Oh, by the",0,low,MANUAL REVIEW NEEDED,
