Phrase	Year	Frequency	Corpus	sense	class	weight	Weighted_Frequency
about	1856	0.000708141197849597	eng_2019	Contingency	Cause	1	0.000708141197849597
about	1893	0.000848389629806791	eng_2019	Contingency	Cause	1	0.000848389629806791
about	2001	0.00106493844318071	eng_2019	Contingency	Cause	1	0.00106493844318071
about	1937	0.000859668835931058	eng_2019	Contingency	Cause	1	0.000859668835931058
about	1958	0.000930184997352106	eng_2019	Contingency	Cause	1	0.000930184997352106
about	2005	0.00114646647125483	eng_2019	Contingency	Cause	1	0.00114646647125483
about	1941	0.000869965338746884	eng_2019	Contingency	Cause	1	0.000869965338746884
about	1821	0.000654454101874892	eng_2019	Contingency	Cause	1	0.000654454101874892
about	1868	0.000767694004545254	eng_2019	Contingency	Cause	1	0.000767694004545254
about	1919	0.000866080958595765	eng_2019	Contingency	Cause	1	0.000866080958595765
about	1966	0.000909996252240879	eng_2019	Contingency	Cause	1	0.000909996252240879
about	1902	0.000842002561382417	eng_2019	Contingency	Cause	1	0.000842002561382417
about	1936	0.000856335549282708	eng_2019	Contingency	Cause	1	0.000856335549282708
about	1960	0.00092266095037173	eng_2019	Contingency	Cause	1	0.00092266095037173
about	1994	0.000940018333494663	eng_2019	Contingency	Cause	1	0.000940018333494663
about	1991	0.000916372020063656	eng_2019	Contingency	Cause	1	0.000916372020063656
about	1974	0.000886275067127177	eng_2019	Contingency	Cause	1	0.000886275067127177
about	1897	0.000848029166393514	eng_2019	Contingency	Cause	1	0.000848029166393514
about	1931	0.000865362385021789	eng_2019	Contingency	Cause	1	0.000865362385021789
about	1955	0.00093221033291359	eng_2019	Contingency	Cause	1	0.00093221033291359
about	2002	0.00108632521836885	eng_2019	Contingency	Cause	1	0.00108632521836885
about	1935	0.000859028327145747	eng_2019	Contingency	Cause	1	0.000859028327145747
about	1959	0.000928244802967778	eng_2019	Contingency	Cause	1	0.000928244802967778
about	1956	0.000930326134299061	eng_2019	Contingency	Cause	1	0.000930326134299061
about	1990	0.000907955383549311	eng_2019	Contingency	Cause	1	0.000907955383549311
about	1926	0.000876568332647106	eng_2019	Contingency	Cause	1	0.000876568332647106
about	1869	0.000775420032109001	eng_2019	Contingency	Cause	1	0.000775420032109001
about	1920	0.00086309525483687	eng_2019	Contingency	Cause	1	0.00086309525483687
about	1967	0.000909591409643846	eng_2019	Contingency	Cause	1	0.000909591409643846
about	1823	0.00064472875757409	eng_2019	Contingency	Cause	1	0.00064472875757409
about	1998	0.00100186479643786	eng_2019	Contingency	Cause	1	0.00100186479643786
about	1921	0.000870285239735884	eng_2019	Contingency	Cause	1	0.000870285239735884
about	1995	0.000951603820015277	eng_2019	Contingency	Cause	1	0.000951603820015277
about	1968	0.000903778892409589	eng_2019	Contingency	Cause	1	0.000903778892409589
about	1938	0.000857496309825884	eng_2019	Contingency	Cause	1	0.000857496309825884
about	1962	0.000914704470363046	eng_2019	Contingency	Cause	1	0.000914704470363046
about	2006	0.00117862234557314	eng_2019	Contingency	Cause	1	0.00117862234557314
